Liczba watkow 4
name;n;r;time
IJK_IKJ_700_70;700;70;  0.0430
IJK_IKJ_700_100;700;100;  0.0480
IJK_IKJ_700_140;700;140;  0.0620
IJK_IKJ_700_175;700;175;  0.0440
IJK_IKJ_800_10;800;10;  0.0810
IJK_IKJ_800_16;800;16;  0.0670
IJK_IKJ_800_20;800;20;  0.0820
IJK_IKJ_800_25;800;25;  0.0730
IJK_IKJ_800_32;800;32;  0.0950
IJK_IKJ_800_40;800;40;  0.0710
IJK_IKJ_800_50;800;50;  0.0570
IJK_IKJ_800_80;800;80;  0.0650
IJK_IKJ_800_100;800;100;  0.0680
IJK_IKJ_800_160;800;160;  0.1000
IJK_IKJ_800_200;800;200;  0.0640
IJK_IKJ_900_10;900;10;  0.1140
IJK_IKJ_900_12;900;12;  0.0960
IJK_IKJ_900_15;900;15;  0.0960
IJK_IKJ_900_18;900;18;  0.0940
IJK_IKJ_900_20;900;20;  0.1530
IJK_IKJ_900_25;900;25;  0.0860
IJK_IKJ_900_30;900;30;  0.0890
IJK_IKJ_900_36;900;36;  0.0880
IJK_IKJ_900_45;900;45;  0.0800
IJK_IKJ_900_50;900;50;  0.0870
IJK_IKJ_900_60;900;60;  0.0830
IJK_IKJ_900_75;900;75;  0.0810
IJK_IKJ_900_90;900;90;  0.1000
IJK_IKJ_900_100;900;100;  0.1120
IJK_IKJ_900_150;900;150;  0.1140
IJK_IKJ_900_180;900;180;  0.1330
IJK_IKJ_900_225;900;225;  0.0900
IJK_IKJ_1000_10;1000;10;  0.1520
IJK_IKJ_1000_20;1000;20;  0.1290
IJK_IKJ_1000_25;1000;25;  0.1160
IJK_IKJ_1000_40;1000;40;  0.1200
IJK_IKJ_1000_50;1000;50;  0.1080
IJK_IKJ_1000_100;1000;100;  0.1370
IJK_IKJ_1000_125;1000;125;  0.1220
IJK_IKJ_1000_200;1000;200;  0.1890
IJK_IKJ_1000_250;1000;250;  0.2040
IJK_IKJ_1100_10;1100;10;  0.3210
IJK_IKJ_1100_11;1100;11;  0.2210
IJK_IKJ_1100_20;1100;20;  0.1590
IJK_IKJ_1100_22;1100;22;  0.1690
IJK_IKJ_1100_25;1100;25;  0.1570
IJK_IKJ_1100_44;1100;44;  0.1570
IJK_IKJ_1100_50;1100;50;  0.1550
IJK_IKJ_1100_55;1100;55;  0.1430
IJK_IKJ_1100_100;1100;100;  0.1690
IJK_IKJ_1100_110;1100;110;  0.2590
IJK_IKJ_1100_220;1100;220;  0.2680
IJK_IKJ_1100_275;1100;275;  0.1560
IJK_IKJ_1200_10;1200;10;  0.2860
IJK_IKJ_1200_12;1200;12;  0.2210
IJK_IKJ_1200_15;1200;15;  0.2660
IJK_IKJ_1200_16;1200;16;  0.2050
IJK_IKJ_1200_20;1200;20;  0.2000
IJK_IKJ_1200_24;1200;24;  0.2020
IJK_IKJ_1200_25;1200;25;  0.2020
IJK_IKJ_1200_30;1200;30;  0.1950
IJK_IKJ_1200_40;1200;40;  0.1980
IJK_IKJ_1200_48;1200;48;  0.2010
IJK_IKJ_1200_50;1200;50;  0.2520
IJK_IKJ_1200_60;1200;60;  0.1890
IJK_IKJ_1200_75;1200;75;  0.1900
IJK_IKJ_1200_80;1200;80;  0.2150
IJK_IKJ_1200_100;1200;100;  0.2500
IJK_IKJ_1200_120;1200;120;  0.2620
IJK_IKJ_1200_150;1200;150;  0.2030
IJK_IKJ_1200_200;1200;200;  0.2740
IJK_IKJ_1200_240;1200;240;  0.3180
IJK_IKJ_1200_300;1200;300;  0.2060
IJK_IKJ_1300_10;1300;10;  0.3830
IJK_IKJ_1300_13;1300;13;  0.2970
IJK_IKJ_1300_20;1300;20;  0.2860
IJK_IKJ_1300_25;1300;25;  0.2640
IJK_IKJ_1300_26;1300;26;  0.2650
IJK_IKJ_1300_50;1300;50;  0.2550
IJK_IKJ_1300_52;1300;52;  0.2700
IJK_IKJ_1300_65;1300;65;  0.2380
IJK_IKJ_1300_100;1300;100;  0.3080
IJK_IKJ_1300_130;1300;130;  0.3400
IJK_IKJ_1300_260;1300;260;  0.4080
IJK_IKJ_1300_325;1300;325;  0.2620
IJK_IKJ_1400_10;1400;10;  0.4250
IJK_IKJ_1400_14;1400;14;  0.3630
IJK_IKJ_1400_20;1400;20;  0.3300
IJK_IKJ_1400_25;1400;25;  0.3150
IJK_IKJ_1400_28;1400;28;  0.3110
IJK_IKJ_1400_35;1400;35;  0.3000
IJK_IKJ_1400_40;1400;40;  0.2970
IJK_IKJ_1400_50;1400;50;  0.2880
IJK_IKJ_1400_56;1400;56;  0.3210
IJK_IKJ_1400_70;1400;70;  0.3770
IJK_IKJ_1400_100;1400;100;  0.3600
IJK_IKJ_1400_140;1400;140;  0.3710
IJK_IKJ_1400_175;1400;175;  0.3160
IJK_IKJ_1400_200;1400;200;  0.3730
IJK_IKJ_1400_280;1400;280;  0.4970
IJK_IKJ_1400_350;1400;350;  0.4890
IJK_IKJ_1500_10;1500;10;  0.7270
IJK_IKJ_1500_12;1500;12;  0.4840
IJK_IKJ_1500_15;1500;15;  0.5440
IJK_IKJ_1500_20;1500;20;  0.4680
IJK_IKJ_1500_25;1500;25;  0.4490
IJK_IKJ_1500_30;1500;30;  0.4400
IJK_IKJ_1500_50;1500;50;  0.4090
IJK_IKJ_1500_60;1500;60;  0.4980
IJK_IKJ_1500_75;1500;75;  0.3690
IJK_IKJ_1500_100;1500;100;  0.4160
IJK_IKJ_1500_125;1500;125;  0.4830
IJK_IKJ_1500_150;1500;150;  0.4630
IJK_IKJ_1500_250;1500;250;  0.5210
IJK_IKJ_1500_300;1500;300;  0.6240
IJK_IKJ_1500_375;1500;375;  0.3840
IJK_IKJ_1600_10;1600;10;  0.6550
IJK_IKJ_1600_16;1600;16;  0.4930
IJK_IKJ_1600_20;1600;20;  0.6100
IJK_IKJ_1600_25;1600;25;  0.6760
IJK_IKJ_1600_32;1600;32;  0.4560
IJK_IKJ_1600_40;1600;40;  0.4370
IJK_IKJ_1600_50;1600;50;  0.4370
IJK_IKJ_1600_64;1600;64;  0.4860
IJK_IKJ_1600_80;1600;80;  0.5000
IJK_IKJ_1600_100;1600;100;  0.4700
IJK_IKJ_1600_160;1600;160;  0.6310
IJK_IKJ_1600_200;1600;200;  0.6770
IJK_IKJ_1600_320;1600;320;  0.7370
IJK_IKJ_1600_400;1600;400;  0.6470
IJK_IKJ_1700_10;1700;10;  0.7840
IJK_IKJ_1700_17;1700;17;  0.7620
IJK_IKJ_1700_20;1700;20;  0.5930
IJK_IKJ_1700_25;1700;25;  0.6250
IJK_IKJ_1700_34;1700;34;  0.5580
IJK_IKJ_1700_50;1700;50;  0.5480
IJK_IKJ_1700_68;1700;68;  0.6340
IJK_IKJ_1700_85;1700;85;  0.5530
IJK_IKJ_1700_100;1700;100;  0.7270
IJK_IKJ_1700_170;1700;170;  0.7040
IJK_IKJ_1700_340;1700;340;  0.8950
IJK_IKJ_1700_425;1700;425;  0.5630
IJK_IKJ_1800_10;1800;10;  0.9190
IJK_IKJ_1800_12;1800;12;  0.8520
IJK_IKJ_1800_15;1800;15;  0.7840
IJK_IKJ_1800_18;1800;18;  0.7350
IJK_IKJ_1800_20;1800;20;  0.7400
IJK_IKJ_1800_24;1800;24;  0.6740
IJK_IKJ_1800_25;1800;25;  0.6820
IJK_IKJ_1800_30;1800;30;  0.8900
IJK_IKJ_1800_36;1800;36;  0.8860
IJK_IKJ_1800_40;1800;40;  0.7170
IJK_IKJ_1800_45;1800;45;  0.6590
IJK_IKJ_1800_50;1800;50;  0.6280
IJK_IKJ_1800_60;1800;60;  0.6920
IJK_IKJ_1800_72;1800;72;  0.7680
IJK_IKJ_1800_75;1800;75;  0.7360
IJK_IKJ_1800_90;1800;90;  0.7790
IJK_IKJ_1800_100;1800;100;  0.7770
IJK_IKJ_1800_120;1800;120;  0.7070
IJK_IKJ_1800_150;1800;150;  0.6840
IJK_IKJ_1800_180;1800;180;  0.8090
IJK_IKJ_1800_200;1800;200;  0.9830
IJK_IKJ_1800_225;1800;225;  0.6870
IJK_IKJ_1800_300;1800;300;  0.9040
IJK_IKJ_1800_360;1800;360;  1.0430
IJK_IKJ_1800_450;1800;450;  0.6750
IJK_IKJ_1900_10;1900;10;  1.0900
IJK_IKJ_1900_19;1900;19;  0.9300
IJK_IKJ_1900_20;1900;20;  0.8370
IJK_IKJ_1900_25;1900;25;  0.8850
IJK_IKJ_1900_38;1900;38;  0.7910
IJK_IKJ_1900_50;1900;50;  0.8410
IJK_IKJ_1900_76;1900;76;  0.8260
IJK_IKJ_1900_95;1900;95;  0.8660
IJK_IKJ_1900_100;1900;100;  0.8340
IJK_IKJ_1900_190;1900;190;  0.9460
IJK_IKJ_1900_380;1900;380;  1.2200
IJK_IKJ_1900_475;1900;475;  0.7970
IJK_IKJ_2000_10;2000;10;  1.4040
IJK_IKJ_2000_16;2000;16;  0.9970
IJK_IKJ_2000_20;2000;20;  0.9710
IJK_IKJ_2000_25;2000;25;  0.9350
IJK_IKJ_2000_40;2000;40;  0.8940
IJK_IKJ_2000_50;2000;50;  0.8740
IJK_IKJ_2000_80;2000;80;  1.1040
IJK_IKJ_2000_100;2000;100;  1.0430
IJK_IKJ_2000_125;2000;125;  1.0240
IJK_IKJ_2000_200;2000;200;  1.1590
IJK_IKJ_2000_250;2000;250;  0.9460
IJK_IKJ_2000_400;2000;400;  1.4140
IJK_IKJ_2000_500;2000;500;  0.9120
SEQ_IKJ_100;100;0;  0.0000
IJK_100;100;0;  0.0000
SEQ_IKJ_200;200;0;  0.0010
IJK_200;200;0;  0.0030
SEQ_IKJ_300;300;0;  0.0040
IJK_300;300;0;  0.0080
SEQ_IKJ_400;400;0;  0.0100
IJK_400;400;0;  0.0190
SEQ_IKJ_500;500;0;  0.0210
IJK_500;500;0;  0.0490
SEQ_IKJ_600;600;0;  0.0390
IJK_600;600;0;  0.0620
SEQ_IKJ_700;700;0;  0.0590
IJK_700;700;0;  0.0990
SEQ_IKJ_800;800;0;  0.0840
IJK_800;800;0;  0.1500
SEQ_IKJ_900;900;0;  0.1220
IJK_900;900;0;  0.2120
SEQ_IKJ_1000;1000;0;  0.1770
IJK_1000;1000;0;  0.3060
SEQ_IKJ_1100;1100;0;  0.2440
IJK_1100;1100;0;  0.6310
SEQ_IKJ_1200;1200;0;  0.3450
IJK_1200;1200;0;  0.5420
SEQ_IKJ_1300;1300;0;  0.4380
IJK_1300;1300;0;  0.7640
SEQ_IKJ_1400;1400;0;  0.5830
IJK_1400;1400;0;  0.9240
SEQ_IKJ_1500;1500;0;  0.7290
IJK_1500;1500;0;  1.2840
SEQ_IKJ_1600;1600;0;  0.8930
IJK_1600;1600;0;  2.7020
SEQ_IKJ_1700;1700;0;  1.0980
IJK_1700;1700;0;  3.8820
SEQ_IKJ_1800;1800;0;  1.3100
IJK_1800;1800;0;  5.6410
SEQ_IKJ_1900;1900;0;  1.5800
IJK_1900;1900;0;  7.7360
SEQ_IKJ_2000;2000;0;  1.8350
IJK_2000;2000;0;  8.2370
IJK_IKJ_100_10;100;10;  0.0000
IJK_IKJ_100_20;100;20;  0.0000
IJK_IKJ_100_25;100;25;  0.0000
IJK_IKJ_200_10;200;10;  0.0020
IJK_IKJ_200_20;200;20;  0.0010
IJK_IKJ_200_25;200;25;  0.0010
IJK_IKJ_200_40;200;40;  0.0030
IJK_IKJ_200_50;200;50;  0.0020
IJK_IKJ_300_10;300;10;  0.0070
IJK_IKJ_300_12;300;12;  0.0070
IJK_IKJ_300_15;300;15;  0.0060
IJK_IKJ_300_20;300;20;  0.0050
IJK_IKJ_300_25;300;25;  0.0050
IJK_IKJ_300_30;300;30;  0.0060
IJK_IKJ_300_50;300;50;  0.0070
IJK_IKJ_300_60;300;60;  0.0050
IJK_IKJ_300_75;300;75;  0.0050
IJK_IKJ_400_10;400;10;  0.0140
IJK_IKJ_400_16;400;16;  0.0120
IJK_IKJ_400_20;400;20;  0.0120
IJK_IKJ_400_25;400;25;  0.0130
IJK_IKJ_400_40;400;40;  0.0120
IJK_IKJ_400_50;400;50;  0.0100
IJK_IKJ_400_80;400;80;  0.0100
IJK_IKJ_400_100;400;100;  0.0090
IJK_IKJ_500_10;500;10;  0.0260
IJK_IKJ_500_20;500;20;  0.0210
IJK_IKJ_500_25;500;25;  0.0220
IJK_IKJ_500_50;500;50;  0.0220
IJK_IKJ_500_100;500;100;  0.0220
IJK_IKJ_500_125;500;125;  0.0200
IJK_IKJ_600_10;600;10;  0.0380
IJK_IKJ_600_12;600;12;  0.0350
IJK_IKJ_600_15;600;15;  0.0330
IJK_IKJ_600_20;600;20;  0.0290
IJK_IKJ_600_24;600;24;  0.0290
IJK_IKJ_600_25;600;25;  0.0300
IJK_IKJ_600_30;600;30;  0.0310
IJK_IKJ_600_40;600;40;  0.0280
IJK_IKJ_600_50;600;50;  0.0260
IJK_IKJ_600_60;600;60;  0.0270
IJK_IKJ_600_75;600;75;  0.0270
IJK_IKJ_600_100;600;100;  0.0370
IJK_IKJ_600_120;600;120;  0.0370
IJK_IKJ_600_150;600;150;  0.0340
IJK_IKJ_700_10;700;10;  0.0570
IJK_IKJ_700_14;700;14;  0.0510
IJK_IKJ_700_20;700;20;  0.0470
IJK_IKJ_700_25;700;25;  0.0450
IJK_IKJ_700_28;700;28;  0.0420
IJK_IKJ_700_35;700;35;  0.0430
IJK_IKJ_700_50;700;50;  0.0470
IJK_IKJ_700_70;700;70;  0.0570
IJK_IKJ_700_100;700;100;  0.0490
IJK_IKJ_700_140;700;140;  0.0650
IJK_IKJ_700_175;700;175;  0.0450
IJK_IKJ_800_10;800;10;  0.0800
IJK_IKJ_800_16;800;16;  0.0680
IJK_IKJ_800_20;800;20;  0.0640
IJK_IKJ_800_25;800;25;  0.0640
IJK_IKJ_800_32;800;32;  0.0810
IJK_IKJ_800_40;800;40;  0.0560
IJK_IKJ_800_50;800;50;  0.0590
IJK_IKJ_800_80;800;80;  0.0700
IJK_IKJ_800_100;800;100;  0.0940
IJK_IKJ_800_160;800;160;  0.1000
IJK_IKJ_800_200;800;200;  0.0650
IJK_IKJ_900_10;900;10;  0.1330
IJK_IKJ_900_12;900;12;  0.1070
IJK_IKJ_900_15;900;15;  0.1630
IJK_IKJ_900_18;900;18;  0.0960
IJK_IKJ_900_20;900;20;  0.0870
IJK_IKJ_900_25;900;25;  0.0880
IJK_IKJ_900_30;900;30;  0.0890
IJK_IKJ_900_36;900;36;  0.0900
IJK_IKJ_900_45;900;45;  0.0820
IJK_IKJ_900_50;900;50;  0.0980
IJK_IKJ_900_60;900;60;  0.0850
IJK_IKJ_900_75;900;75;  0.0830
IJK_IKJ_900_90;900;90;  0.0980
IJK_IKJ_900_100;900;100;  0.1090
IJK_IKJ_900_150;900;150;  0.1320
IJK_IKJ_900_180;900;180;  0.1560
IJK_IKJ_900_225;900;225;  0.0880
IJK_IKJ_1000_10;1000;10;  0.1520
IJK_IKJ_1000_20;1000;20;  0.1220
IJK_IKJ_1000_25;1000;25;  0.1670
IJK_IKJ_1000_40;1000;40;  0.1440
IJK_IKJ_1000_50;1000;50;  0.1100
IJK_IKJ_1000_100;1000;100;  0.1380
IJK_IKJ_1000_125;1000;125;  0.1240
IJK_IKJ_1000_200;1000;200;  0.1860
IJK_IKJ_1000_250;1000;250;  0.1370
IJK_IKJ_1100_10;1100;10;  0.2070
IJK_IKJ_1100_11;1100;11;  0.2130
IJK_IKJ_1100_20;1100;20;  0.1610
IJK_IKJ_1100_22;1100;22;  0.1690
IJK_IKJ_1100_25;1100;25;  0.1560
IJK_IKJ_1100_44;1100;44;  0.2160
IJK_IKJ_1100_50;1100;50;  0.1730
IJK_IKJ_1100_55;1100;55;  0.1640
IJK_IKJ_1100_100;1100;100;  0.1720
IJK_IKJ_1100_110;1100;110;  0.2490
IJK_IKJ_1100_220;1100;220;  0.2460
IJK_IKJ_1100_275;1100;275;  0.2180
IJK_IKJ_1200_10;1200;10;  0.2640
IJK_IKJ_1200_12;1200;12;  0.2950
IJK_IKJ_1200_15;1200;15;  0.3610
IJK_IKJ_1200_16;1200;16;  0.3600
IJK_IKJ_1200_20;1200;20;  0.2040
IJK_IKJ_1200_24;1200;24;  0.3290
IJK_IKJ_1200_25;1200;25;  0.2300
IJK_IKJ_1200_30;1200;30;  0.2610
IJK_IKJ_1200_40;1200;40;  0.2410
IJK_IKJ_1200_48;1200;48;  0.2030
IJK_IKJ_1200_50;1200;50;  0.2610
IJK_IKJ_1200_60;1200;60;  0.1940
IJK_IKJ_1200_75;1200;75;  0.1930
IJK_IKJ_1200_80;1200;80;  0.2260
IJK_IKJ_1200_100;1200;100;  0.3030
IJK_IKJ_1200_120;1200;120;  0.3500
IJK_IKJ_1200_150;1200;150;  0.2030
IJK_IKJ_1200_200;1200;200;  0.3230
IJK_IKJ_1200_240;1200;240;  0.3170
IJK_IKJ_1200_300;1200;300;  0.2070
IJK_IKJ_1300_10;1300;10;  0.3440
IJK_IKJ_1300_13;1300;13;  0.2960
IJK_IKJ_1300_20;1300;20;  0.2690
IJK_IKJ_1300_25;1300;25;  0.2560
IJK_IKJ_1300_26;1300;26;  0.2650
IJK_IKJ_1300_50;1300;50;  0.2630
IJK_IKJ_1300_52;1300;52;  0.2540
IJK_IKJ_1300_65;1300;65;  0.2360
IJK_IKJ_1300_100;1300;100;  0.3090
IJK_IKJ_1300_130;1300;130;  0.3040
IJK_IKJ_1300_260;1300;260;  0.4030
IJK_IKJ_1300_325;1300;325;  0.4330
IJK_IKJ_1400_10;1400;10;  0.4270
IJK_IKJ_1400_14;1400;14;  0.3660
IJK_IKJ_1400_20;1400;20;  0.3340
IJK_IKJ_1400_25;1400;25;  0.3310
IJK_IKJ_1400_28;1400;28;  0.3170
IJK_IKJ_1400_35;1400;35;  0.3010
IJK_IKJ_1400_40;1400;40;  0.2980
IJK_IKJ_1400_50;1400;50;  0.3280
IJK_IKJ_1400_56;1400;56;  0.3210
IJK_IKJ_1400_70;1400;70;  0.2940
IJK_IKJ_1400_100;1400;100;  0.3570
IJK_IKJ_1400_140;1400;140;  0.3730
IJK_IKJ_1400_175;1400;175;  0.3220
IJK_IKJ_1400_200;1400;200;  0.3710
IJK_IKJ_1400_280;1400;280;  0.4940
IJK_IKJ_1400_350;1400;350;  0.3210
IJK_IKJ_1500_10;1500;10;  0.5320
IJK_IKJ_1500_12;1500;12;  0.4490
IJK_IKJ_1500_15;1500;15;  0.5000
IJK_IKJ_1500_20;1500;20;  0.4190
IJK_IKJ_1500_25;1500;25;  0.4240
IJK_IKJ_1500_30;1500;30;  0.4670
IJK_IKJ_1500_50;1500;50;  0.3900
IJK_IKJ_1500_60;1500;60;  0.4160
IJK_IKJ_1500_75;1500;75;  0.3750
IJK_IKJ_1500_100;1500;100;  0.4250
IJK_IKJ_1500_125;1500;125;  0.3900
IJK_IKJ_1500_150;1500;150;  0.4680
IJK_IKJ_1500_250;1500;250;  0.5180
IJK_IKJ_1500_300;1500;300;  0.6220
IJK_IKJ_1500_375;1500;375;  0.3890
IJK_IKJ_1600_10;1600;10;  0.6740
IJK_IKJ_1600_16;1600;16;  0.4960
IJK_IKJ_1600_20;1600;20;  0.4860
IJK_IKJ_1600_25;1600;25;  0.4700
IJK_IKJ_1600_32;1600;32;  0.4610
IJK_IKJ_1600_40;1600;40;  0.4570
IJK_IKJ_1600_50;1600;50;  0.5080
IJK_IKJ_1600_64;1600;64;  0.4850
IJK_IKJ_1600_80;1600;80;  0.4960
IJK_IKJ_1600_100;1600;100;  0.4710
IJK_IKJ_1600_160;1600;160;  0.5620
IJK_IKJ_1600_200;1600;200;  0.5290
IJK_IKJ_1600_320;1600;320;  0.7510
IJK_IKJ_1600_400;1600;400;  0.4740
IJK_IKJ_1700_10;1700;10;  0.8160
IJK_IKJ_1700_17;1700;17;  0.6400
IJK_IKJ_1700_20;1700;20;  0.5990
IJK_IKJ_1700_25;1700;25;  0.5660
IJK_IKJ_1700_34;1700;34;  0.5630
IJK_IKJ_1700_50;1700;50;  0.5880
IJK_IKJ_1700_68;1700;68;  0.6160
IJK_IKJ_1700_85;1700;85;  0.5740
IJK_IKJ_1700_100;1700;100;  0.6560
IJK_IKJ_1700_170;1700;170;  0.7100
IJK_IKJ_1700_340;1700;340;  0.8920
IJK_IKJ_1700_425;1700;425;  0.5890
IJK_IKJ_1800_10;1800;10;  0.9470
IJK_IKJ_1800_12;1800;12;  0.7780
IJK_IKJ_1800_15;1800;15;  0.7810
IJK_IKJ_1800_18;1800;18;  0.7320
IJK_IKJ_1800_20;1800;20;  0.7190
IJK_IKJ_1800_24;1800;24;  0.7250
IJK_IKJ_1800_25;1800;25;  0.6980
IJK_IKJ_1800_30;1800;30;  0.6900
IJK_IKJ_1800_36;1800;36;  0.6820
IJK_IKJ_1800_40;1800;40;  0.6740
IJK_IKJ_1800_45;1800;45;  0.6330
IJK_IKJ_1800_50;1800;50;  0.6870
IJK_IKJ_1800_60;1800;60;  0.6570
IJK_IKJ_1800_72;1800;72;  0.7220
IJK_IKJ_1800_75;1800;75;  0.6440
IJK_IKJ_1800_90;1800;90;  0.6720
IJK_IKJ_1800_100;1800;100;  0.7420
IJK_IKJ_1800_120;1800;120;  0.8310
IJK_IKJ_1800_150;1800;150;  0.6980
IJK_IKJ_1800_180;1800;180;  0.8100
IJK_IKJ_1800_200;1800;200;  0.9070
IJK_IKJ_1800_225;1800;225;  0.6860
IJK_IKJ_1800_300;1800;300;  0.9080
IJK_IKJ_1800_360;1800;360;  1.0490
IJK_IKJ_1800_450;1800;450;  0.6670
IJK_IKJ_1900_10;1900;10;  1.1000
IJK_IKJ_1900_19;1900;19;  0.8980
IJK_IKJ_1900_20;1900;20;  0.9010
IJK_IKJ_1900_25;1900;25;  1.0390
IJK_IKJ_1900_38;1900;38;  0.8560
IJK_IKJ_1900_50;1900;50;  0.8520
IJK_IKJ_1900_76;1900;76;  0.9630
IJK_IKJ_1900_95;1900;95;  0.9020
IJK_IKJ_1900_100;1900;100;  0.8860
IJK_IKJ_1900_190;1900;190;  1.0050
IJK_IKJ_1900_380;1900;380;  1.3530
IJK_IKJ_1900_475;1900;475;  0.8390
IJK_IKJ_2000_10;2000;10;  1.3230
IJK_IKJ_2000_16;2000;16;  1.2000
IJK_IKJ_2000_20;2000;20;  1.0350
IJK_IKJ_2000_25;2000;25;  0.9920
IJK_IKJ_2000_40;2000;40;  0.8840
IJK_IKJ_2000_50;2000;50;  0.9540
IJK_IKJ_2000_80;2000;80;  1.1180
IJK_IKJ_2000_100;2000;100;  0.9370
IJK_IKJ_2000_125;2000;125;  0.9390
IJK_IKJ_2000_200;2000;200;  1.1570
IJK_IKJ_2000_250;2000;250;  1.0210
IJK_IKJ_2000_400;2000;400;  1.4970
IJK_IKJ_2000_500;2000;500;  0.9260
